energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3750,1851,82,27.59493670886076,8,8.111218964183472,1699901023.801
3791,1892,82,28.000000000000004,0,8.105798936689151,1699901024.803
3791,1892,82,28.000000000000004,0,8.105798936689151,1699901024.803
3791,1892,82,28.000000000000004,0,8.105798936689151,1699901025.806
3791,1892,82,28.000000000000004,0,8.105798936689151,1699901025.806
3833,1934,123,27.318295739348375,0,8.10974077486684,1699901026.809
3833,1934,123,27.318295739348375,0,8.10974077486684,1699901026.809
3791,1892,82,27.68079800498753,0,8.109346591049071,1699901027.812
3791,1892,82,27.68079800498753,0,8.109346591049071,1699901027.812
3791,1892,82,27.68079800498753,0,8.109346591049071,1699901028.815
3791,1892,82,27.68079800498753,0,8.109346591049071,1699901028.815
3750,1892,82,28.60696517412935,0,8.068450019955556,1699901029.817
3750,1892,82,28.60696517412935,0,8.068450019955556,1699901029.817
3791,1892,82,27.56892230576441,0,8.065296549413405,1699901030.82
3791,1892,82,27.56892230576441,0,8.065296549413405,1699901030.82
3791,1892,82,27.56892230576441,0,8.065296549413405,1699901031.822
3791,1892,82,27.56892230576441,0,8.065296549413405,1699901031.822
3791,1892,82,27.431421446384043,8.5,8.062537262689023,1699901032.825
3791,1892,82,27.431421446384043,8.5,8.062537262689023,1699901032.825
3791,1851,82,27.135678391959793,0,8.074756961039856,1699901033.828
3791,1851,82,27.135678391959793,0,8.074756961039856,1699901033.828
3791,1851,82,27.135678391959793,0,8.074756961039856,1699901034.83
3791,1851,82,27.135678391959793,0,8.074756961039856,1699901034.83
3791,1851,82,27.135678391959793,0,8.06283290055235,1699901035.833
3791,1851,82,27.135678391959793,0,8.06283290055235,1699901035.833
3750,1892,82,28.60696517412935,9.2,8.076235150356489,1699901036.836
3750,1892,82,28.60696517412935,9.2,8.076235150356489,1699901036.836
3750,1851,82,27.86069651741293,0,8.060172159782411,1699901037.838
3750,1851,82,27.86069651741293,0,8.060172159782411,1699901037.838
3750,1851,82,27.86069651741293,0,8.060172159782411,1699901038.841
3750,1851,82,27.86069651741293,0,8.060172159782411,1699901038.841
3833,1934,82,27.63819095477387,2.9,8.062143078871255,1699901039.844
3833,1934,82,27.63819095477387,2.9,8.062143078871255,1699901039.844
3833,1892,82,27.88944723618091,0,8.065986371094501,1699901040.847
3833,1892,82,27.88944723618091,0,8.065986371094501,1699901040.847
3833,1892,82,27.88944723618091,0,8.065986371094501,1699901041.849
3833,1892,82,27.88944723618091,0,8.065986371094501,1699901041.849
3833,1892,82,27.68079800498753,0,8.056821597331377,1699901042.852
3833,1892,82,27.68079800498753,0,8.056821597331377,1699901042.852
3833,1934,82,27.431421446384043,6.3,8.054160856561436,1699901043.855
3833,1934,82,27.431421446384043,6.3,8.054160856561436,1699901043.855
3833,1934,82,27.431421446384043,6.3,8.054160856561436,1699901044.857
3833,1934,82,27.431421446384043,6.3,8.054160856561436,1699901044.857
3791,1934,82,27.68079800498753,0,8.061748895053485,1699901045.86
3791,1934,82,27.68079800498753,0,8.061748895053485,1699901045.86
3833,1892,82,27.249999999999996,30.9,8.060664889554621,1699901046.863
3833,1892,82,27.249999999999996,30.9,8.060664889554621,1699901046.863
3750,1851,82,27.249999999999996,0,8.05839833260245,1699901047.866
3750,1851,82,27.249999999999996,0,8.05839833260245,1699901047.866
3750,1851,82,27.249999999999996,0,8.05839833260245,1699901048.868
3750,1851,82,27.249999999999996,0,8.05839833260245,1699901048.868
3750,1851,82,28.109452736318406,0,8.071406398588822,1699901049.869
3750,1851,82,28.109452736318406,0,8.071406398588822,1699901049.869
3791,1892,82,27.930174563591027,0,8.061748895053485,1699901050.872
3791,1892,82,27.930174563591027,0,8.061748895053485,1699901050.872
3791,1892,82,27.930174563591027,0,8.061748895053485,1699901051.875
3791,1892,82,27.930174563591027,0,8.061748895053485,1699901051.875
3791,1934,82,28.57142857142857,0,8.055343408014743,1699901052.879
3791,1934,82,28.57142857142857,0,8.055343408014743,1699901052.879
3791,1851,82,27.249999999999996,0.5,8.063325630324561,1699901053.882
3791,1851,82,27.249999999999996,0.5,8.063325630324561,1699901053.882
3791,1851,82,27.249999999999996,0.5,8.063325630324561,1699901054.883
3791,1851,82,27.249999999999996,0.5,8.063325630324561,1699901054.883
3791,1769,123,32.75,9.2,8.059876521919083,1699901055.886
3791,1769,123,32.75,9.2,8.059876521919083,1699901055.886
3791,1810,123,30.982367758186403,11.2,8.057117235194703,1699901056.889
3791,1810,123,30.982367758186403,11.2,8.057117235194703,1699901056.889
3791,1810,123,30.982367758186403,11.2,8.057117235194703,1699901057.891
3791,1810,123,30.982367758186403,11.2,8.057117235194703,1699901057.891
3833,1851,123,29.97481108312342,9.2,8.06638055491227,1699901058.893
3833,1851,123,29.97481108312342,9.2,8.06638055491227,1699901058.893
3750,1810,123,30.22670025188917,5.9,8.053668126789225,1699901059.896
3750,1810,123,30.22670025188917,5.9,8.053668126789225,1699901059.896
